subjID,wave,date,ph1,sm1_1,sm1_5,sm1_9,ax1_1,ax1_2,ax1_3,ax1_4,ax1_5,ax1_6,ax1_7,ax1_8,ax1_9,ax1_10,bf1,bf2,bf3_1,bf3_3,bf3_4,bf3_5,bf3_6,bf4,bf5,pm2,pm3,pm3a,pm4,pm5,pm7,pm7b,pm10_1,pm10_2,pm10_3,pm10_5,pm10_6,sex,age_gp,edu,wtageSG1
5611,6,20090717,4,2,2,2,3,3,3,2,2,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,2,NA,3,3,3,NA,NA,2,3,6,1.033489914
5612,6,20090717,2,2,1,2,3,3,3,2,2,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,5,1,NA,5,NA,NA,4,3,NA,3,3,3,NA,NA,1,3,5,1.82864658
5613,6,20090718,2,2,2,2,4,3,3,3,3,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,1,2,7,1.789685458
5614,6,20090718,4,2,2,2,1,4,1,1,3,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,4,3,NA,2,NA,NA,3,3,NA,2,3,3,NA,NA,1,6,4,0.692891103
5615,6,20090718,3,2,2,2,1,3,3,3,3,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,4,3,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,3,7,1.033489914
5616,6,20090719,2,1,1,2,2,2,2,2,2,2,1,1,1,1,4,4,NA,NA,NA,NA,NA,3,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,1,2,5,1.789685458
5617,6,20090717,3,2,2,2,2,2,2,2,2,2,1,1,1,1,5,4,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,4,NA,3,3,2,NA,NA,2,2,5,1.463962273
5618,6,20090717,5,2,1,2,3,3,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,6,3,0.927877097
5619,6,20090718,3,2,2,2,2,2,2,1,2,3,2,2,2,2,5,3,NA,NA,NA,NA,NA,4,2,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,1,2,7,1.789685458
5620,6,20090717,3,2,2,2,4,2,3,4,3,1,1,2,2,1,4,4,NA,NA,NA,NA,NA,6,3,NA,2,NA,NA,4,1,NA,3,3,3,NA,NA,2,2,7,1.463962273
5621,6,20090718,4,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1,NA,NA,NA,NA,NA,4,2,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,1,6,3,0.692891103
5622,6,20090717,1,2,2,2,2,1,3,2,2,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,4,1,NA,2,3,1,NA,NA,2,6,3,0.927877097
5623,6,20090718,2,2,2,2,3,3,3,3,3,1,1,1,1,1,4,2,NA,NA,NA,NA,NA,6,2,NA,5,NA,NA,4,3,NA,3,3,3,NA,NA,1,6,3,0.692891103
5624,6,20090717,1,2,2,2,3,4,4,4,4,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,1,NA,3,3,1,NA,NA,2,3,7,1.033489914
5625,6,20090718,3,2,2,2,2,4,2,4,2,2,2,1,1,1,4,4,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,3,5,1.033489914
5626,6,20090717,3,2,2,2,3,3,2,3,3,2,1,1,1,1,2,4,NA,NA,NA,NA,NA,4,1,NA,5,NA,NA,4,3,NA,3,3,3,NA,NA,2,3,7,1.033489914
5627,6,20090717,3,2,2,2,2,2,2,2,3,2,2,1,1,1,5,3,NA,NA,NA,NA,NA,4,1,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,1,5,7,0.868380357
5628,6,20090718,3,2,2,2,2,1,2,2,2,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,4,4,NA,3,3,2,NA,NA,1,5,6,0.868380357
5629,6,20090718,1,2,2,2,2,3,2,2,2,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,6,2,NA,5,NA,NA,3,4,NA,3,3,3,NA,NA,2,4,5,0.853841249
5630,6,20090718,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,4,3,NA,3,3,2,NA,NA,2,4,6,0.853841249
5631,6,20090717,1,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,1,6,3,0.692891103
5632,6,20090718,4,2,2,2,2,2,2,2,2,1,1,1,1,1,NA,4,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,2,3,NA,3,3,2,NA,NA,2,4,5,0.853841249
5633,6,20090717,2,2,2,2,2,3,3,3,3,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,1,5,7,0.868380357
5634,6,20090717,3,2,2,2,3,3,3,3,3,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,1,5,6,0.868380357
5635,6,20090717,4,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,3,3,NA,3,1,1,NA,NA,1,6,5,0.692891103
5636,6,20090719,3,2,2,2,3,4,3,2,3,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,1,1,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,1,6,5,0.692891103
5637,6,20090717,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,6,1,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,2,1,7,0.734406157
5638,6,20090717,4,2,2,1,1,2,2,2,2,1,2,2,1,1,4,3,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,4,4,NA,3,3,1,NA,NA,2,3,5,1.033489914
5639,6,20090718,3,2,2,2,3,3,3,3,2,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,4,2,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,6,7,0.927877097
5640,6,20090719,1,2,2,1,3,3,3,3,3,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,6,2,NA,2,NA,NA,4,4,NA,2,1,1,NA,NA,1,4,5,1.35639214
5641,6,20090717,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,4,1,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,2,6,4,0.927877097
5642,6,20090717,3,2,2,2,2,2,2,2,1,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,2,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,2,1,7,0.734406157
5643,6,20090718,3,2,2,2,3,3,3,3,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,3,2,NA,5,NA,NA,3,4,NA,3,3,3,NA,NA,1,6,4,0.692891103
5644,6,20090718,4,2,2,2,2,3,2,2,2,2,2,1,1,1,4,1,NA,NA,NA,NA,NA,5,1,NA,2,NA,NA,1,4,NA,3,3,3,NA,NA,2,6,2,0.927877097
5645,6,20090718,1,2,1,2,2,2,3,3,2,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,4,NA,3,3,1,NA,NA,1,4,7,1.35639214
5646,6,20090718,4,2,2,2,4,4,4,4,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,5,2,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,1,5,5,0.868380357
5647,6,20090717,2,2,2,2,2,2,2,2,3,2,3,3,3,3,4,4,NA,NA,NA,NA,NA,5,2,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,1,4,5,1.35639214
5648,6,20090719,4,2,1,1,4,4,4,4,4,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,4,2,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,1,3,5,1.82864658
5649,6,20090718,2,2,2,2,4,2,2,2,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,6,3,NA,5,NA,NA,4,4,NA,1,3,1,NA,NA,2,1,5,0.734406157
5650,6,20090717,2,2,2,2,3,2,3,3,2,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,2,4,NA,3,3,3,NA,NA,1,1,7,0.83256323
5651,6,20090717,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,4,NA,1,3,3,NA,NA,1,4,5,1.35639214
5652,6,20090717,1,2,2,2,2,2,1,2,1,2,1,1,2,1,4,3,NA,NA,NA,NA,NA,3,1,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,1,2,5,1.789685458
5653,6,20090718,2,2,2,2,3,2,3,3,3,2,1,1,2,1,4,4,NA,NA,NA,NA,NA,5,2,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,2,2,7,1.463962273
5654,6,20090717,2,2,2,2,4,2,2,3,2,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,3,2,NA,5,NA,NA,4,4,NA,2,3,2,NA,NA,1,6,5,0.692891103
5655,6,20090718,3,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,5,2,NA,5,NA,NA,3,3,NA,1,3,1,NA,NA,1,5,7,0.868380357
5656,6,20090717,2,2,2,1,2,3,2,2,2,1,2,1,1,1,4,4,NA,NA,NA,NA,NA,7,2,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,1,5,4,0.868380357
5657,6,20090718,3,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,7,2,NA,4,NA,NA,4,2,NA,3,3,3,NA,NA,1,4,2,1.35639214
5658,6,20090718,4,2,2,2,2,2,2,4,2,2,3,1,3,2,5,5,NA,NA,NA,NA,NA,6,2,NA,5,NA,NA,3,3,NA,3,3,3,NA,NA,2,6,1,0.927877097
5659,6,20090717,3,2,2,2,3,3,3,3,2,2,1,2,1,1,4,4,NA,NA,NA,NA,NA,5,1,NA,2,NA,NA,3,4,NA,3,3,3,NA,NA,1,5,7,0.868380357
5660,6,20090718,4,2,2,2,3,2,3,3,3,2,1,1,1,1,5,4,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,1,3,7,1.82864658
5661,6,20090718,2,2,1,2,3,2,2,2,2,1,1,1,1,1,5,3,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,3,4,NA,3,3,3,NA,NA,2,3,7,1.033489914
5662,6,20090717,4,2,2,2,2,1,1,2,1,4,2,2,2,1,4,4,NA,NA,NA,NA,NA,5,2,NA,3,NA,NA,4,4,NA,3,2,2,NA,NA,2,5,6,0.617188507
5663,6,20090718,1,2,2,2,2,2,2,3,2,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,7,NA,NA,1,NA,NA,3,3,NA,3,3,3,NA,NA,2,6,1,0.927877097
5664,6,20090718,4,2,2,2,2,2,2,4,2,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,4,4,NA,3,2,2,NA,NA,1,6,7,0.692891103
5665,6,20090718,3,2,2,2,4,3,4,3,4,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,4,NA,5,NA,NA,4,3,NA,2,3,3,NA,NA,1,6,6,0.692891103
5666,6,20090717,4,2,2,2,2,2,2,2,1,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,3,2,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,1,3,7,1.82864658
5667,6,20090718,2,2,2,2,1,4,4,3,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,4,NA,3,3,2,NA,NA,2,3,5,1.033489914
5668,6,20090717,1,2,2,2,4,4,4,4,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,1,NA,3,3,3,NA,NA,2,6,4,0.927877097
5669,6,20090719,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,NA,NA,NA,NA,NA,4,3,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,2,5,4,0.617188507
5670,6,20090718,2,2,2,2,2,2,1,3,3,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,2,5,1.463962273
5671,6,20090717,3,2,2,2,3,4,3,3,3,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,4,2,NA,3,3,3,NA,NA,1,6,7,0.692891103
5672,6,20090718,1,2,2,2,3,3,4,4,3,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,6,3,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,2,7,1.463962273
5673,6,20090718,3,2,1,1,2,1,2,1,2,2,1,1,1,1,3,3,NA,NA,NA,NA,NA,3,2,NA,2,NA,NA,4,2,NA,3,3,2,NA,NA,1,4,5,1.35639214
5674,6,20090718,3,2,1,2,3,2,2,2,2,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,4,NA,2,3,2,NA,NA,2,5,5,0.617188507
5675,6,20090718,4,2,2,2,3,2,2,4,2,1,1,1,1,1,5,3,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,4,3,NA,3,3,3,NA,NA,2,5,4,0.617188507
5676,6,20090717,3,2,2,2,3,3,2,4,3,3,3,1,2,2,1,2,NA,NA,NA,NA,NA,6,2,NA,1,NA,NA,3,4,NA,3,3,3,NA,NA,2,3,5,1.033489914
5677,6,20090717,1,2,2,2,1,2,2,2,2,1,1,1,2,1,4,4,NA,NA,NA,NA,NA,4,2,NA,2,NA,NA,4,3,NA,3,3,3,NA,NA,1,4,5,1.35639214
5678,6,20090717,1,2,2,2,3,4,4,4,4,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,1,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,5,5,0.617188507
5679,6,20090719,3,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,4,4,NA,2,3,3,NA,NA,2,4,6,0.853841249
5680,6,20090718,2,2,1,2,3,3,3,3,3,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,6,1,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,4,5,0.853841249
5681,6,20090717,2,2,2,2,4,4,4,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,6,1,NA,2,NA,NA,4,1,NA,3,3,2,NA,NA,2,6,7,0.927877097
5682,6,20090718,2,2,2,2,3,2,2,3,3,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,4,1,NA,2,NA,NA,4,1,NA,3,3,1,NA,NA,1,3,7,1.82864658
5683,6,20090717,3,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,4,7,0.853841249
5684,6,20090718,2,2,2,2,3,3,3,3,2,1,1,1,1,1,5,4,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,1,4,NA,3,3,3,NA,NA,2,5,7,0.617188507
5685,6,20090717,1,2,2,2,4,3,4,2,3,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,2,7,1.463962273
5686,6,20090717,4,2,2,2,2,2,1,1,2,2,2,1,1,1,4,4,NA,NA,NA,NA,NA,7,2,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,2,3,5,1.033489914
5687,6,20090718,4,2,2,2,3,3,3,4,3,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,5,3,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,2,5,4,0.617188507
5688,6,20090717,1,2,2,2,4,4,4,4,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,2,6,7,0.927877097
5689,6,20090717,4,2,2,2,2,2,2,2,2,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,6,3,0.927877097
5690,6,20090719,3,2,2,2,4,3,2,4,3,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,3,1,NA,4,NA,NA,4,4,NA,3,3,3,NA,NA,2,4,5,0.853841249
5691,6,20090719,4,2,1,1,1,4,1,4,1,2,1,1,1,1,3,4,NA,NA,NA,NA,NA,5,3,NA,2,NA,NA,3,3,NA,3,3,3,NA,NA,2,6,7,0.927877097
5692,6,20090718,3,2,2,2,3,2,2,2,2,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,5,1,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,4,5,0.853841249
5693,6,20090717,2,2,2,2,4,3,3,4,3,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,5,5,0.617188507
5694,6,20090718,2,2,2,2,4,4,3,4,4,1,1,1,1,1,5,3,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,1,1,NA,3,3,1,NA,NA,1,3,7,1.82864658
5695,6,20090718,4,2,2,1,3,2,3,3,3,2,2,2,2,1,5,5,NA,NA,NA,NA,NA,5,3,NA,4,NA,NA,4,4,NA,3,3,1,NA,NA,2,3,5,1.033489914
5696,6,20090718,2,2,2,2,3,3,3,3,3,1,1,1,3,1,5,4,NA,NA,NA,NA,NA,4,2,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,5,3,0.617188507
5697,6,20090718,2,2,2,2,3,2,4,4,3,1,1,1,1,1,2,3,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,1,2,NA,3,3,1,NA,NA,2,4,4,0.853841249
5698,6,20090719,5,2,1,1,2,2,1,3,2,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,5,NA,3,NA,NA,3,4,NA,1,3,3,NA,NA,1,6,5,0.692891103
5699,6,20090718,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,5,NA,NA,NA,NA,NA,4,1,NA,5,NA,NA,4,4,NA,3,3,3,NA,NA,2,1,7,0.734406157
5700,6,20090717,3,2,2,2,4,4,4,4,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,1,2,NA,4,NA,NA,4,1,NA,3,3,2,NA,NA,2,5,2,0.617188507
5701,6,20090719,2,2,2,2,3,3,3,3,3,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,3,4,NA,3,3,3,NA,NA,2,1,7,0.734406157
5702,6,20090718,2,2,2,2,1,2,2,2,1,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,3,3,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,1,2,7,1.789685458
5703,6,20090718,3,2,2,2,2,3,3,2,3,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,4,3,NA,5,NA,NA,4,1,NA,3,3,2,NA,NA,1,6,3,0.692891103
5704,6,20090717,1,2,2,2,4,4,4,3,3,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,2,NA,3,3,2,NA,NA,2,4,3,0.853841249
5705,6,20090719,3,2,2,2,4,3,4,4,2,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,5,4,NA,3,NA,NA,4,4,NA,3,2,2,NA,NA,1,6,1,0.692891103
5706,6,20090717,4,2,1,1,2,1,1,1,1,3,3,NA,2,3,3,2,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,4,3,NA,3,3,3,NA,NA,2,5,4,0.617188507
5707,6,20090717,4,2,1,1,2,2,3,2,2,2,2,1,2,1,3,3,NA,NA,NA,NA,NA,5,2,NA,3,NA,NA,1,4,NA,3,3,3,NA,NA,2,5,3,0.617188507
5708,6,20090718,5,2,1,1,3,3,2,3,2,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,6,1,NA,3,NA,NA,4,4,NA,3,3,1,NA,NA,2,3,7,1.033489914
5709,6,20090718,2,2,2,2,4,4,4,3,3,2,2,1,1,1,1,3,NA,NA,NA,NA,NA,5,2,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,2,1,6,0.734406157
5710,6,20090718,3,2,2,2,3,3,3,2,3,1,1,1,2,1,4,4,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,3,2,NA,3,3,2,NA,NA,2,3,7,1.033489914
5711,6,20090717,3,2,2,2,3,3,4,4,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,2,4,NA,3,3,3,NA,NA,2,4,3,0.853841249
5712,6,20090718,2,2,2,2,3,4,2,3,3,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,3,NA,3,3,3,NA,NA,2,4,3,0.853841249
5713,6,20090719,1,2,2,2,2,3,3,3,3,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,3,NA,3,3,2,NA,NA,1,4,7,1.35639214
5714,6,20090718,4,2,2,2,2,2,2,2,2,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,4,NA,2,3,3,NA,NA,2,5,5,0.617188507
5715,6,20090718,2,2,2,2,2,3,3,4,3,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,3,1,NA,3,3,3,NA,NA,1,3,7,1.82864658
5716,6,20090718,4,2,1,1,2,1,1,3,2,3,1,1,1,1,3,7,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,1,4,4,1.35639214
5717,6,20090717,4,2,2,2,1,1,2,2,2,1,1,1,1,1,4,7,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,3,1,NA,3,3,NA,NA,NA,2,4,5,0.853841249
5718,6,20090717,2,2,2,2,3,2,3,3,2,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,3,2,NA,3,3,3,NA,NA,1,4,7,1.35639214
5719,6,20090717,3,2,2,2,2,4,3,3,3,2,2,2,2,1,3,3,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,1,4,NA,3,3,3,NA,NA,1,1,7,0.83256323
5720,6,20090719,3,NA,1,2,3,3,3,NA,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,4,NA,3,3,3,NA,NA,1,6,2,0.692891103
5721,6,20090718,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,3,NA,1,NA,NA,3,4,NA,3,3,1,NA,NA,2,5,3,0.617188507
5722,6,20090717,4,2,1,1,1,2,1,1,2,3,2,2,2,3,4,4,NA,NA,NA,NA,NA,4,1,NA,3,NA,NA,4,4,NA,3,3,3,NA,NA,2,4,6,0.853841249
5723,6,20090717,3,2,2,1,3,2,3,2,3,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,1,4,7,1.35639214
5724,6,20090719,2,2,2,2,2,3,3,3,2,2,2,2,1,1,5,4,NA,NA,NA,NA,NA,5,4,NA,5,NA,NA,4,2,NA,3,3,3,NA,NA,1,4,4,1.35639214
5725,6,20090717,3,2,2,2,4,1,1,4,3,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,2,4,NA,3,3,3,NA,NA,1,3,7,1.82864658
5726,6,20090717,3,2,1,1,3,3,3,3,3,3,2,1,3,1,4,4,NA,NA,NA,NA,NA,4,3,NA,1,NA,NA,2,4,NA,2,3,2,NA,NA,2,5,3,0.617188507
5727,6,20090719,2,2,2,2,1,1,1,2,1,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,5,2,NA,3,NA,NA,1,4,NA,3,3,3,NA,NA,2,1,5,0.734406157
5728,6,20090719,3,2,2,2,3,2,3,3,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,4,2,NA,3,3,3,NA,NA,1,2,7,1.789685458
5729,6,20090718,1,2,2,2,4,3,4,4,4,1,1,1,1,1,5,3,NA,NA,NA,NA,NA,3,3,NA,1,NA,NA,1,4,NA,3,3,3,NA,NA,2,4,4,0.853841249
5730,6,20090717,2,2,2,2,4,2,2,4,2,1,1,1,2,1,3,3,NA,NA,NA,NA,NA,4,2,NA,2,NA,NA,4,3,NA,3,3,3,NA,NA,2,4,4,0.853841249
5731,6,20090719,2,2,2,2,4,4,4,4,4,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,1,4,NA,1,3,3,NA,NA,2,2,6,1.463962273
5732,6,20090718,1,2,2,2,3,3,3,3,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,4,3,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,2,1,5,0.734406157
5733,6,20090718,3,2,2,2,3,3,3,2,2,1,1,1,2,1,5,5,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,3,4,NA,3,3,3,NA,NA,2,3,7,1.033489914
5734,6,20090718,4,2,1,2,2,2,2,2,2,1,1,1,1,1,NA,3,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,4,2,NA,1,3,1,NA,NA,1,6,3,0.692891103
5735,6,20090717,2,2,2,2,4,4,4,4,3,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,4,1,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,1,6,7,0.692891103
5736,6,20090718,3,2,2,2,3,2,2,2,2,2,1,1,1,1,3,1,NA,NA,NA,NA,NA,4,2,NA,5,NA,NA,4,3,NA,3,3,3,NA,NA,2,3,7,1.033489914
5737,6,20090718,2,2,2,2,3,4,1,4,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,4,3,NA,2,NA,NA,2,3,NA,3,3,3,NA,NA,1,6,4,0.692891103
5738,6,20090717,2,2,2,2,3,4,3,2,3,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,5,1,NA,2,NA,NA,4,4,NA,3,3,3,NA,NA,1,3,7,1.82864658
5739,6,20090719,4,2,2,1,2,2,2,1,2,2,3,1,1,1,3,1,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,1,6,0.734406157
5740,6,20090717,3,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,NA,NA,NA,NA,NA,3,3,NA,1,NA,NA,3,4,NA,1,3,1,NA,NA,2,4,5,0.853841249
5741,6,20090717,3,2,1,2,3,1,1,2,2,4,2,1,3,2,NA,5,NA,NA,NA,NA,NA,5,2,NA,2,NA,NA,2,3,NA,2,3,2,NA,NA,1,4,4,1.35639214
5742,6,20090717,1,2,2,2,3,4,4,4,4,1,1,1,1,1,4,4,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,4,4,NA,3,3,3,NA,NA,2,2,7,1.463962273
5743,6,20090718,2,2,2,2,2,2,3,3,3,1,1,1,1,1,4,3,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,4,4,NA,3,3,1,NA,NA,2,4,3,0.853841249
5744,6,20090718,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,3,4,NA,3,3,3,NA,NA,1,4,7,1.35639214
